Time,FITB(t),AGN(t),ZBRA(t),ADBE(t),CKFR(t),MEDI(t),TXT(t),CMCSA(t),HON(t),SCH(t),PDCO(t),GDW(t),PHA(t),LXK(t),FISV(t),CTSH(t),GCI(t),VRNT(t),TER(t),PHM(t),APOL(t),ADI(t),CMVT(t),STT(t),SPLS(t),JBL(t),ROH(t),BMY(t),SBUX(t),CAG(t),PHTN(t),FDO(t),HSIC(t),MCD(t),DE(t),FDX(t),WYE(t),BBT(t),COMS(t),INTC(t),ADVP(t),DOW(t),SRCL(t),XRAY(t),BGEN(t),SLM(t),HLYW(t),SYMC(t),CFC(t),ZRAN(t),TUES(t),HOTT(t),BHI(t),GE(t),SUNW(t),CAKE(t),WHR(t),WMI(t),WLP(t),MAY(t),IBM(t),ABT(t),AA(t),PMCS(t),FDRY(t),ECL(t),HRB(t),EXPD(t),LNC(t),SO(t),FLIR(t),NTAP(t),GM(t),ELX(t),PGR(t),AZO(t),BAX(t),BZH(t),AMD(t),AVP(t),UVN(t),ABI(t),LNCR(t),LEN(t),EP(t),MAT(t),DCTM(t),GNSS(t),ABK(t),LLY(t),HI(t),FNM(t),ACAS(t),MOT(t),AIG(t),BRCD(t),PGN(t),AFL(t),EBAY(t),MSFT(t),ADRX(t),TXN(t),INVN(t),FRE(t),JCI(t),ELBO(t),C(t),BMET(t),BBY(t),CB(t),PDLI(t),PX(t),LTD(t),MCHP(t),VRTS(t),MXIM(t),K(t),WBSN(t),MHP(t),PNRA(t),ERTS(t),BCC(t),ACDO(t),PFCB(t),RFMD(t),PG(t),LSCC(t),LLL(t),NCEN(t),COLM(t),SNPS(t),BLS(t),SOTR(t),STJ(t),THQI(t),ICST(t),CERN(t),UPS(t),ICOS(t),MER(t),KBH(t),CHRW(t),MANH(t),TMPW(t),TTWO(t),PLCE(t),UNP(t),BNI(t),SCIO(t),THC(t),EL(t),CMCSK(t),RJR(t),KRB(t),SGP(t),AEP(t),ESRX(t),GS(t),IMN(t),AMZN(t),CTX(t),RGLD(t),CNXT(t),LEA(t),MHK(t),USAI(t),CVC(t),SMTC(t),CYTC(t),SEPR(t),CTAS(t),WY(t),ED(t),ONE(t),DGX(t),JCP(t),PNC(t),PCAR(t),DPMI(t),APA(t),WAG(t),FON(t),APC(t),LMT(t),CL(t),CDWC(t),BJS(t),G(t),GILD(t),ITW(t),JDSU(t),XMSR(t),XOM(t),LEH(t),COP(t),SEBL(t),AVY(t),SBC(t),JNJ(t),NKE(t),BUD(t),EDS(t),WFC(t),LAMR(t),LIZ(t),AMTD(t),HAL(t),PFE(t),NVDA(t),BAC(t),SLAB(t),TLAB(t),XLNX(t),AMGN(t),AAPL(t),SWKS(t),FHCC(t),MOVI(t),VXGN(t),MUR(t),EFX(t),ISSX(t),COCO(t),LSI(t),OMC(t),OVER(t),IVGN(t),QLGC(t),HNZ(t),ITWO(t),APCC(t),KSS(t),IMCL(t),NEM(t),IRF(t),BOW(t),ALTR(t),NOC(t),JBHT(t),ATVI(t),CVX(t),JPM(t),DISH(t),CHS(t),CSCO(t),FRX(t),OSIP(t),SAFC(t),YUM(t),AT(t)
120200,8.876272629102436e-08,1.5061923420466855e-08,0,0,-2.6053746620022888e-08,-1.4609107572614672e-06,-6.033604842216911e-07,0,-1.3856910778310762e-06,-2.8453817130400764e-09,0.0,-5.989537717188869e-07,-7.38988388957178e-08,0.0,0.0,8.43361531080147e-08,-1.1658561100426876e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120300,0,-4.754059933554871e-07,0.0,8.760268454476082e-08,3.964921585027329e-08,-4.511439873799247e-08,1.4308939842821383e-08,0.0,-2.0471280029660574e-07,-9.169318156173216e-07,-4.115682132480038e-08,-3.7274522040732557e-07,1.0989817218914756e-07,-3.414279578923158e-08,-1.8359828748309075e-07,3.378657360500911e-08,1.6695757398793827e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120400,2.437569436901994e-07,-2.0830335805243577e-07,0.0,4.4554336035525035e-07,-4.4647073732825187e-07,-8.704261322741198e-08,0.0,4.418221422899327e-07,4.122595453449767e-07,5.904007248980061e-07,3.653657442937985e-08,1.740523233985335e-07,0,-7.016872281679132e-07,0.0,-4.64421090768879e-07,-1.1345958031853894e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120500,-2.33233165284819e-06,0.0,0.0,-6.675924015197455e-07,5.2594772818204984e-08,-1.9413592838734726e-21,-1.1583122095447465e-07,-2.4250091892854547e-07,-2.450022052344393e-07,-1.0501852472229497e-06,2.6085814095598526e-07,1.375634406569975e-07,-1.878328246638945e-09,0.0,1.3271790674670816e-07,-5.329145727961986e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120600,-5.199563366626446e-07,0.0,0.0,-1.709801801743876e-07,-5.233526383750524e-08,0,1.211100152927039e-07,0.0,-5.301586685311657e-08,-3.4304327977998035e-07,0.0,3.6007184315285765e-08,0,1.7746200871984802e-07,0.0,-2.563517983545561e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120700,0.0,0.0,-3.515306397404725e-08,6.819882147606386e-07,-1.0586950232003242e-07,0.0,0,-3.7722626181080715e-08,7.319899665904746e-08,-1.7688496442213132e-07,1.1655430908522838e-07,-3.1660097875258583e-06,0.0,-4.953291984639174e-07,-7.265138158730355e-07,-2.9442979000745815e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120800,3.857156185899292e-22,0.0,0.0,-2.2905653470409124e-06,-5.366324549937875e-07,0.0,0,5.431348627326987e-06,8.401810975827355e-08,0,5.24822581098408e-07,-8.786027032740576e-08,0.0,-6.200100336632284e-08,-7.366861760378659e-07,0.0,-2.334933516104059e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120900,-3.1349392169608317e-07,0,0.0,-6.207436535679392e-07,0,0.0,0.0,5.101760472961595e-22,-8.584564550853477e-07,1.082207368933832e-06,-1.7568729693828176e-07,1.3511969319984626e-07,-2.185442209830703e-07,-4.012370315628732e-07,6.260619446264868e-08,3.759163755129497e-07,2.7238176646571003e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121000,1.0926801637293086e-06,0,3.4947190804583386e-07,2.395200296886576e-06,0.0,0.0,0,9.187418187987603e-08,0.0,0.0,-5.641137337230299e-07,3.672818825894155e-07,-1.7045432416924355e-07,0,0.0,4.734327117141422e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121100,0,-5.167027256652046e-07,2.550536806343629e-07,-9.367208961111355e-09,2.549888141897126e-07,0.0,0,1.8213954343588144e-06,0.0,-1.3748211908380196e-06,-5.106972766047247e-07,-1.8009274472491305e-07,8.56877359557585e-07,-6.373109089315244e-07,2.9358000893238128e-06,-1.078089888149112e-08,3.157197831300337e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121200,0,1.3150513868861575e-07,5.111645041031966e-09,-1.2294480643177762e-07,-5.316513283250448e-06,0.0,1.2233402397784352e-07,1.2002103443314933e-06,-6.141110860883475e-08,-5.664702637561986e-09,-5.651716075338754e-09,3.7417155902645105e-07,0.0,0,-2.503986021848469e-08,-1.8923171467204156e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121300,0.0,-3.37497962474764e-07,8.782782851407231e-07,-2.7630674329515907e-07,1.266757329307505e-07,0.0,0.0,6.537707224960531e-08,-1.6032372438680724e-07,9.553985704315712e-07,2.1963289362246937e-07,2.0992858026804974e-11,-2.6757933845525304e-08,9.524059995760161e-08,0.0,4.3889735545217674e-08,5.854018523927275e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121400,-6.324400058004688e-07,8.141279782805944e-23,-3.633581358215407e-06,-6.487497186643847e-07,-3.9325171866323944e-07,0,0.0,-1.3112599018342302e-06,1.418324694232155e-07,1.941012566547188e-06,0.0,-4.4380433027665076e-09,0,1.3505845881256078e-07,-6.506643178791927e-08,2.2979774255294538e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121500,0.0,-9.30887086974381e-09,0.0,2.375777369897114e-06,1.251823819494442e-06,0.0,-1.1173521002415484e-08,-7.51064540531167e-07,-2.9911237793846097e-07,-2.5348758103147873e-06,-2.2262334964940878e-08,-1.6547688040202381e-07,0,-6.640555099550875e-07,8.69418481085898e-08,4.423236476828615e-08,9.921160236384166e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121600,-1.9677101321927895e-21,0.0,0,7.171520425378555e-07,0,-7.068607905495741e-22,0.0,-5.591112010710154e-07,7.327697308674869e-07,-5.5484517304355354e-08,0,7.047408777744937e-07,0.0,9.686839728048217e-07,-2.8350944217773394e-08,0.0,7.632843446345194e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121700,-4.2076533388209274e-07,4.7544136665164257e-07,0,2.676155635783029e-07,0.0,0.0,0.0,5.827174717592647e-07,-1.9745207320170625e-07,-1.8502367826540004e-07,0.0,-8.627109436919645e-08,0.0,1.1999857662250292e-07,-2.8672569807366334e-08,0.0,1.942600103836076e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121800,0,-6.521765062526488e-09,0.0,-1.4437769945770099e-06,0.0,5.481668268138046e-21,1.1072360954098561e-07,1.525794132066595e-06,-4.1273622322109025e-07,4.6943154245131194e-07,0,-2.641458408865558e-07,1.0450124622219712e-08,1.1535129351794513e-08,2.1500742145172138e-07,5.1993821425973e-07,-8.010005343101846e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121900,0.0,-1.2608899250975076e-07,0.0,3.5031159663248393e-07,0,7.292517507673578e-08,0,2.0839455503086263e-07,5.745046245176577e-08,2.86085180099733e-07,-7.629400769406006e-07,-4.467380389965239e-08,0,-6.091464499752527e-07,2.7919683348961285e-07,0.0,2.179513930100115e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122000,0.0,1.788049299632233e-07,0.0,-2.737838394275137e-08,-8.652284244448191e-08,4.5886136337676845e-07,0,-3.3764176619881005e-08,-1.0230847020809297e-07,3.750381378319569e-07,-1.563091790759209e-07,7.378719552756677e-08,0.0,-2.671044960467288e-23,-6.734482129067642e-10,0.0,8.102799632263571e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122100,0.0,-8.641906903860685e-08,1.1796912331467211e-06,8.553788138070502e-07,-2.695575567804626e-07,0,0,-5.471774632561245e-08,1.255853195878573e-07,0.0,-1.8115424700514946e-07,-3.2727235077074504e-08,0,-4.620848378476856e-07,-1.3485792410315098e-07,-4.251799610190495e-08,-2.722846381510635e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122200,2.101952548757826e-22,6.098187274536538e-08,0.0,3.278262973289785e-08,4.0695916213326885e-08,0,1.122739092563528e-08,0,-1.9859924756001256e-07,7.128533793045166e-07,2.340037268305235e-07,1.1911591498481395e-07,-1.0862847505235901e-07,2.1488735530208137e-06,-2.2389566423541747e-06,0,2.348135296474524e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122300,0.0,3.247860631178865e-07,1.0992663822561747e-07,-1.1160600707364852e-06,3.828938197496117e-08,1.0793984113858489e-07,0,1.601897328264726e-07,2.213431599137314e-07,-1.4511016014579415e-06,-7.09726894061182e-07,-1.188679361869913e-08,0.0,-1.127679176886979e-06,7.184671400965593e-08,0,-9.653447821073102e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122400,0,-2.4417242043130366e-07,-6.711307381794083e-08,-2.938705163017572e-06,-1.3850792513951683e-08,-5.924410857122778e-07,0.0,-8.132021538984215e-08,3.130125372126936e-07,-5.765909027688939e-10,1.3474613930616409e-08,5.662668415889179e-08,0.0,-1.3370946598997217e-06,2.6122593753061796e-07,0,-9.977350531542356e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122500,0,0,-3.100012206073628e-08,1.771767473067451e-07,8.935218777343937e-07,2.929605727921026e-07,6.315321231805879e-07,-2.1745126548006433e-07,2.668788263360512e-08,-6.118046894397735e-08,7.610384227359119e-07,-2.7656226249293488e-08,1.367650763392928e-07,3.659014210305862e-06,2.0224569714983363e-07,-4.433122152779176e-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122600,2.9723270392642363e-22,-1.290258069070944e-07,-5.123726312169464e-07,0.0,0.0,0.0,-3.693172169568164e-08,-6.83843398564031e-09,-1.0984633810834922e-07,-2.5175457743354343e-07,3.2106566937594214e-07,-4.863501974619967e-11,-3.827123157629481e-07,0.0,8.381695006882945e-07,-2.891421105029547e-07,-1.9539330841383803e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122700,0,-6.627249772756284e-08,-1.405181211530963e-09,4.5570891397658995e-06,0.0,1.4787425908784384e-08,9.391047475957862e-07,-2.165702460288423e-07,9.805510773421814e-08,-3.497536997513066e-08,-4.4437776509105726e-07,-1.5950197985962177e-08,1.2605241133549795e-07,-6.980009467830962e-08,2.6854344287485974e-23,4.84104058144558e-07,7.053030512753343e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122800,0,-2.033172132175972e-08,-5.747082393014517e-07,2.9615477245549516e-07,0.0,3.707963623804886e-08,9.686996449377448e-08,9.682105485262438e-07,0.0,-3.223816150499791e-07,9.490463426917113e-07,4.531578694112471e-09,-2.4575589000530334e-07,-5.656779399579711e-07,0,2.955268875167851e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122900,1.8272557867046083e-07,-5.272206166376999e-07,1.5622646106030178e-06,0,0.0,-6.63083870157498e-07,1.073024611044065e-07,-1.5298490444305042e-07,0,-1.1759275789436391e-07,0,-4.3209628947113544e-08,0,0.0,0,-4.7484932531400563e-07,2.7034380894576155e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123000,-1.2771513079934709e-06,0.0,2.0102580584074404e-07,2.3372143832863653e-21,0.0,0,0.0,-3.935180447314638e-07,0,2.716404276767913e-07,0.0,-5.321511236640292e-07,0,2.2654849205580246e-06,0,-7.127931923875607e-07,-2.456265793788714e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123100,7.901724643621226e-07,0,0.0,1.1827157084916509e-06,0.0,0,3.304250059645625e-07,-3.762454225535868e-07,0.0,6.095901646156947e-08,8.906373879718431e-07,-1.7957090207226814e-07,2.8005335497816436e-22,-1.5803308445569656e-09,0,2.3217283078357225e-06,2.1341131635742376e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123200,2.235856975311785e-08,-9.442679811944218e-08,0,9.196278534503014e-07,4.990037336933565e-22,-3.8040389460921324e-07,-1.0383151591726328e-07,1.6382278732113972e-07,0,6.701335251611329e-07,0,1.5438412789198665e-07,2.557793695083376e-06,-7.340530582530207e-07,0,-2.642339977141629e-07,-3.380766802136041e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
